timestamp;bpm;source
2026-06-30T14:03:12.000Z;72;awake
2026-06-30T14:04:01.000Z;76;awake
2026-06-30T14:08:31.000Z;69;awake
2026-06-30T14:08:50.000Z;72;awake
2026-06-30T14:09:11.000Z;75;awake
2026-06-30T14:13:41.000Z;68;awake
2026-06-30T14:13:54.000Z;72;awake
2026-06-30T14:13:59.000Z;75;awake
2026-06-30T14:18:15.000Z;70;awake
2026-06-30T14:18:31.000Z;73;awake
2026-06-30T14:19:19.000Z;67;awake
2026-06-30T14:23:43.000Z;70;awake
2026-06-30T14:24:21.000Z;75;awake
2026-06-30T14:24:49.000Z;64;awake
2026-06-30T14:28:43.000Z;71;awake
2026-06-30T14:28:51.000Z;74;awake
2026-06-30T14:29:08.000Z;76;awake
2026-06-30T14:33:44.000Z;74;awake
2026-06-30T14:33:48.000Z;67;awake
2026-06-30T14:35:17.000Z;70;awake
2026-06-30T14:39:14.000Z;75;awake
2026-06-30T14:39:25.000Z;70;awake
2026-06-30T14:39:32.000Z;72;awake
2026-06-30T14:44:18.000Z;71;awake
2026-06-30T14:44:28.000Z;74;awake
2026-06-30T14:44:33.000Z;82;awake
2026-06-30T14:47:25.000Z;69;awake
2026-06-30T14:47:30.000Z;74;awake
2026-06-30T14:47:59.000Z;72;awake
2026-06-30T14:52:54.000Z;67;awake
2026-06-30T14:52:59.000Z;71;awake
2026-06-30T14:53:05.000Z;64;awake
2026-06-30T14:57:05.000Z;69;awake
2026-06-30T14:57:30.000Z;65;awake
2026-06-30T14:57:31.000Z;64;awake
2026-06-30T14:59:12.000Z;68;awake
2026-06-30T14:59:26.000Z;73;awake
2026-06-30T14:59:40.000Z;70;awake
2026-06-30T15:05:06.000Z;74;awake
2026-06-30T15:05:11.000Z;80;awake
2026-06-30T15:05:41.000Z;65;awake
2026-06-30T15:09:56.000Z;72;awake
2026-06-30T15:10:13.000Z;68;awake
2026-06-30T15:10:55.000Z;65;awake
2026-06-30T15:15:09.000Z;70;awake
2026-06-30T15:15:21.000Z;65;awake
2026-06-30T15:16:01.000Z;62;awake
2026-06-30T15:20:52.000Z;63;awake
2026-06-30T15:20:53.000Z;62;awake
2026-06-30T15:21:01.000Z;60;awake
2026-06-30T15:23:20.000Z;68;awake
2026-06-30T15:23:21.000Z;64;awake
2026-06-30T15:23:23.000Z;62;awake
2026-06-30T15:26:04.000Z;66;awake
2026-06-30T15:26:05.000Z;67;awake
2026-06-30T15:26:28.000Z;67;awake
2026-06-30T15:28:32.000Z;61;awake
2026-06-30T15:28:53.000Z;64;awake
2026-06-30T15:29:32.000Z;59;awake
2026-06-30T15:33:51.000Z;63;awake
2026-06-30T15:34:39.000Z;67;awake
2026-06-30T15:35:10.000Z;64;awake
2026-06-30T15:39:05.000Z;65;awake
2026-06-30T15:39:10.000Z;67;awake
2026-06-30T15:40:15.000Z;63;awake
2026-06-30T15:43:56.000Z;63;awake
2026-06-30T15:44:43.000Z;60;awake
2026-06-30T15:45:12.000Z;66;awake
2026-06-30T15:49:14.000Z;67;awake
2026-06-30T15:49:16.000Z;66;awake
2026-06-30T15:49:51.000Z;63;awake
2026-06-30T15:53:59.000Z;62;awake
2026-06-30T15:54:10.000Z;58;awake
2026-06-30T15:55:08.000Z;59;awake
2026-06-30T16:03:47.000Z;63;awake
2026-06-30T16:05:04.000Z;64;awake
2026-06-30T16:05:10.000Z;61;awake
2026-06-30T16:14:22.000Z;59;awake
2026-06-30T16:14:26.000Z;61;awake
2026-06-30T16:14:53.000Z;63;awake
2026-06-30T16:26:18.000Z;64;awake
2026-06-30T16:26:25.000Z;62;awake
2026-06-30T16:26:33.000Z;66;awake
2026-06-30T16:36:12.000Z;61;awake
2026-06-30T16:36:13.000Z;65;awake
2026-06-30T16:37:12.000Z;63;awake
2026-06-30T16:55:38.000Z;62;awake
2026-06-30T16:56:00.000Z;63;awake
2026-06-30T16:56:03.000Z;64;awake
2026-06-30T17:05:47.000Z;62;awake
2026-06-30T17:06:22.000Z;64;awake
2026-06-30T17:06:25.000Z;67;awake
2026-06-30T17:16:13.000Z;67;awake
2026-06-30T17:17:13.000Z;64;awake
2026-06-30T17:17:25.000Z;68;awake
2026-06-30T17:25:58.000Z;67;awake
2026-06-30T17:26:02.000Z;61;awake
2026-06-30T17:26:27.000Z;62;awake
2026-06-30T17:35:54.000Z;65;awake
2026-06-30T17:45:46.000Z;65;awake
2026-06-30T17:45:47.000Z;66;awake
2026-06-30T17:46:28.000Z;68;awake
2026-06-30T17:56:09.000Z;67;awake
2026-06-30T17:57:08.000Z;74;awake
2026-06-30T17:57:25.000Z;64;awake
2026-06-30T18:06:00.000Z;62;awake
2026-06-30T18:06:02.000Z;64;awake
2026-06-30T18:07:12.000Z;65;awake
2026-06-30T18:16:26.000Z;63;awake
2026-06-30T18:16:41.000Z;68;awake
2026-06-30T18:17:12.000Z;73;awake
2026-06-30T18:25:43.000Z;88;awake
2026-06-30T18:26:00.000Z;73;awake
2026-06-30T18:26:20.000Z;69;awake
2026-06-30T18:37:16.000Z;70;awake
2026-06-30T18:37:21.000Z;68;awake
2026-06-30T18:37:23.000Z;78;awake
2026-06-30T18:52:05.000Z;64;awake
2026-06-30T18:52:06.000Z;65;awake
2026-06-30T18:52:09.000Z;66;awake
2026-06-30T19:01:44.000Z;66;awake
2026-06-30T19:03:01.000Z;69;awake
2026-06-30T19:03:07.000Z;72;awake
2026-06-30T19:11:43.000Z;67;awake
2026-06-30T19:11:56.000Z;64;awake
2026-06-30T19:11:57.000Z;62;awake
2026-06-30T19:22:04.000Z;66;awake
2026-06-30T19:22:36.000Z;68;awake
2026-06-30T19:23:17.000Z;66;awake
2026-06-30T19:32:14.000Z;69;awake
2026-06-30T19:32:33.000Z;66;awake
2026-06-30T19:33:00.000Z;72;awake
2026-06-30T19:48:13.000Z;63;awake
2026-06-30T19:48:52.000Z;64;awake
2026-06-30T19:49:21.000Z;66;awake
2026-06-30T19:53:34.000Z;64;awake
2026-06-30T19:53:46.000Z;69;awake
2026-06-30T19:54:43.000Z;62;awake
2026-06-30T20:09:30.000Z;76;awake
2026-06-30T20:09:48.000Z;81;awake
2026-06-30T20:10:27.000Z;78;awake
2026-06-30T20:24:24.000Z;75;awake
2026-06-30T20:24:32.000Z;85;awake
2026-06-30T20:24:35.000Z;79;awake
2026-06-30T20:30:57.000Z;87;awake
2026-06-30T20:31:02.000Z;85;awake
2026-06-30T20:31:04.000Z;84;awake
2026-06-30T20:32:48.000Z;96;awake
2026-06-30T20:32:52.000Z;97;awake
2026-06-30T20:33:06.000Z;99;awake
2026-06-30T20:35:16.000Z;95;awake
2026-06-30T20:35:18.000Z;92;awake
2026-06-30T20:35:20.000Z;92;awake
2026-06-30T20:37:29.400Z;115;workout
2026-06-30T20:37:34.400Z;118;workout
2026-06-30T20:37:39.400Z;120;workout
2026-06-30T20:37:44.400Z;121;workout
2026-06-30T20:37:49.400Z;121;workout
2026-06-30T20:37:54.400Z;120;workout
2026-06-30T20:37:59.400Z;120;workout
2026-06-30T20:38:04.400Z;120;workout
2026-06-30T20:38:09.400Z;119;workout
2026-06-30T20:38:14.400Z;118;workout
2026-06-30T20:38:19.400Z;116;workout
2026-06-30T20:38:24.400Z;116;workout
2026-06-30T20:38:29.400Z;116;workout
2026-06-30T20:38:34.400Z;115;workout
2026-06-30T20:38:39.400Z;115;workout
2026-06-30T20:38:44.400Z;114;workout
2026-06-30T20:38:49.400Z;112;workout
2026-06-30T20:38:54.400Z;110;workout
2026-06-30T20:38:59.400Z;109;workout
2026-06-30T20:39:02.000Z;115;awake
2026-06-30T20:39:03.000Z;110;awake
2026-06-30T20:39:04.400Z;109;workout
2026-06-30T20:39:09.400Z;110;workout
2026-06-30T20:39:14.400Z;111;workout
2026-06-30T20:39:19.400Z;111;workout
2026-06-30T20:39:21.000Z;118;awake
2026-06-30T20:39:24.400Z;112;workout
2026-06-30T20:39:29.400Z;112;workout
2026-06-30T20:39:34.400Z;112;workout
2026-06-30T20:39:39.400Z;111;workout
2026-06-30T20:39:44.400Z;110;workout
2026-06-30T20:39:49.400Z;109;workout
2026-06-30T20:39:54.400Z;107;workout
2026-06-30T20:39:59.400Z;107;workout
2026-06-30T20:40:04.400Z;109;workout
2026-06-30T20:40:09.400Z;110;workout
2026-06-30T20:40:14.400Z;109;workout
2026-06-30T20:40:19.400Z;108;workout
2026-06-30T20:40:24.400Z;108;workout
2026-06-30T20:40:29.400Z;109;workout
2026-06-30T20:40:34.400Z;110;workout
2026-06-30T20:40:39.400Z;110;workout
2026-06-30T20:40:44.400Z;111;workout
2026-06-30T20:40:49.400Z;111;workout
2026-06-30T20:40:54.400Z;111;workout
2026-06-30T20:40:59.400Z;112;workout
2026-06-30T20:41:04.400Z;112;workout
2026-06-30T20:41:09.400Z;113;workout
2026-06-30T20:41:14.400Z;113;workout
2026-06-30T20:41:19.400Z;113;workout
2026-06-30T20:41:24.400Z;114;workout
2026-06-30T20:41:29.400Z;114;workout
2026-06-30T20:41:34.400Z;114;workout
2026-06-30T20:41:39.400Z;113;workout
2026-06-30T20:41:44.400Z;112;workout
2026-06-30T20:41:49.400Z;111;workout
2026-06-30T20:41:54.400Z;110;workout
2026-06-30T20:41:59.400Z;110;workout
2026-06-30T20:42:04.400Z;110;workout
2026-06-30T20:42:09.400Z;111;workout
2026-06-30T20:42:14.400Z;110;workout
2026-06-30T20:42:19.400Z;109;workout
2026-06-30T20:42:24.400Z;109;workout
2026-06-30T20:42:29.400Z;109;workout
2026-06-30T20:42:34.400Z;109;workout
2026-06-30T20:42:39.400Z;109;workout
2026-06-30T20:42:44.400Z;110;workout
2026-06-30T20:42:49.400Z;110;workout
2026-06-30T20:42:54.400Z;110;workout
2026-06-30T20:42:59.400Z;111;workout
2026-06-30T20:43:04.400Z;111;workout
2026-06-30T20:43:09.400Z;112;workout
2026-06-30T20:43:14.400Z;113;workout
2026-06-30T20:43:19.400Z;113;workout
2026-06-30T20:43:24.400Z;112;workout
2026-06-30T20:43:29.400Z;111;workout
2026-06-30T20:43:34.400Z;111;workout
2026-06-30T20:43:39.400Z;110;workout
2026-06-30T20:43:44.400Z;111;workout
2026-06-30T20:43:49.400Z;113;workout
2026-06-30T20:43:54.400Z;114;workout
2026-06-30T20:43:59.400Z;113;workout
2026-06-30T20:44:04.400Z;111;workout
2026-06-30T20:44:09.400Z;108;workout
2026-06-30T20:44:14.400Z;106;workout
2026-06-30T20:44:19.400Z;104;workout
2026-06-30T20:44:24.400Z;102;workout
2026-06-30T20:44:29.400Z;101;workout
2026-06-30T20:44:34.400Z;98;workout
2026-06-30T20:44:39.400Z;95;workout
2026-06-30T20:44:44.400Z;93;workout
2026-06-30T20:44:49.400Z;90;workout
2026-06-30T20:44:54.400Z;88;workout
2026-06-30T20:44:59.400Z;86;workout
2026-06-30T20:45:03.000Z;80;awake
2026-06-30T20:45:04.400Z;84;workout
2026-06-30T20:45:09.400Z;82;workout
2026-06-30T20:45:14.400Z;81;workout
2026-06-30T20:45:19.400Z;80;workout
2026-06-30T20:45:24.400Z;78;workout
2026-06-30T20:45:29.400Z;75;workout
2026-06-30T20:45:34.400Z;75;workout
2026-06-30T20:45:37.000Z;85;awake
2026-06-30T20:45:39.400Z;75;workout
2026-06-30T20:45:44.400Z;75;workout
2026-06-30T20:45:49.000Z;75;awake
2026-06-30T20:45:49.400Z;76;workout
2026-06-30T20:45:54.400Z;76;workout
2026-06-30T20:45:59.400Z;76;workout
2026-06-30T20:46:04.400Z;77;workout
2026-06-30T20:46:09.400Z;77;workout
2026-06-30T20:46:14.400Z;78;workout
2026-06-30T20:46:19.400Z;79;workout
2026-06-30T20:46:24.400Z;79;workout
2026-06-30T20:46:29.400Z;80;workout
2026-06-30T20:46:34.400Z;80;workout
2026-06-30T20:46:39.400Z;81;workout
2026-06-30T20:46:44.400Z;82;workout
2026-06-30T20:46:49.400Z;82;workout
2026-06-30T20:53:32.000Z;90;awake
2026-06-30T20:53:51.000Z;83;awake
2026-06-30T20:54:08.000Z;98;awake
2026-06-30T20:55:39.000Z;104;awake
2026-06-30T20:55:40.000Z;99;awake
2026-06-30T20:57:02.000Z;94;awake
2026-06-30T21:02:35.000Z;66;awake
2026-06-30T21:03:20.000Z;75;awake
2026-06-30T21:03:21.000Z;72;awake
2026-06-30T21:07:05.000Z;81;awake
2026-06-30T21:08:19.000Z;76;awake
2026-06-30T21:08:23.000Z;73;awake
2026-06-30T21:57:30.200Z;84;workout
2026-06-30T21:57:35.200Z;83;workout
2026-06-30T21:57:40.200Z;83;workout
2026-06-30T21:57:45.200Z;83;workout
2026-06-30T21:57:50.200Z;83;workout
2026-06-30T21:57:55.200Z;82;workout
2026-06-30T21:58:00.200Z;82;workout
2026-06-30T21:58:05.200Z;82;workout
2026-06-30T21:58:10.200Z;82;workout
2026-06-30T21:58:15.200Z;82;workout
2026-06-30T21:58:20.200Z;82;workout
2026-06-30T21:58:25.200Z;81;workout
2026-06-30T21:58:30.200Z;81;workout
2026-06-30T21:58:35.200Z;81;workout
2026-06-30T21:58:40.200Z;81;workout
2026-06-30T21:58:45.200Z;81;workout
2026-06-30T21:58:50.200Z;82;workout
2026-06-30T21:58:55.200Z;83;workout
2026-06-30T21:59:00.200Z;83;workout
2026-06-30T21:59:05.200Z;83;workout
2026-06-30T21:59:10.200Z;84;workout
2026-06-30T21:59:15.200Z;84;workout
2026-06-30T21:59:20.200Z;84;workout
2026-06-30T21:59:25.200Z;85;workout
2026-06-30T21:59:30.200Z;85;workout
2026-06-30T21:59:35.200Z;84;workout
2026-06-30T21:59:40.200Z;83;workout
2026-06-30T21:59:45.200Z;82;workout
2026-06-30T21:59:50.200Z;82;workout
2026-06-30T21:59:55.200Z;81;workout
2026-06-30T22:00:00.200Z;81;workout
2026-06-30T22:00:05.200Z;80;workout
2026-06-30T22:00:10.200Z;80;workout
2026-06-30T22:00:15.200Z;82;workout
2026-06-30T22:00:20.200Z;84;workout
2026-06-30T22:00:25.200Z;85;workout
2026-06-30T22:00:30.200Z;86;workout
2026-06-30T22:00:35.200Z;86;workout
2026-06-30T22:00:40.200Z;86;workout
2026-06-30T22:00:45.200Z;86;workout
2026-06-30T22:00:50.200Z;86;workout
2026-06-30T22:00:55.200Z;86;workout
2026-06-30T22:01:00.200Z;86;workout
2026-06-30T22:01:05.200Z;86;workout
2026-06-30T22:01:10.200Z;84;workout
2026-06-30T22:01:15.200Z;81;workout
2026-06-30T22:01:20.200Z;78;workout
2026-06-30T22:01:25.200Z;76;workout
2026-06-30T22:01:30.200Z;76;workout
2026-06-30T22:01:35.200Z;77;workout
2026-06-30T22:01:40.200Z;78;workout
2026-06-30T22:01:45.200Z;80;workout
2026-06-30T22:01:50.200Z;81;workout
2026-06-30T22:01:55.200Z;82;workout
2026-06-30T22:02:00.200Z;83;workout
2026-06-30T22:02:05.200Z;85;workout
2026-06-30T22:02:10.200Z;86;workout
2026-06-30T22:02:15.200Z;88;workout
2026-06-30T22:02:20.200Z;89;workout
2026-06-30T22:02:25.200Z;89;workout
2026-06-30T22:02:30.200Z;88;workout
2026-06-30T22:02:35.200Z;88;workout
2026-06-30T22:02:40.200Z;88;workout
2026-06-30T22:02:45.200Z;88;workout
2026-06-30T22:02:50.200Z;87;workout
2026-06-30T22:02:55.200Z;86;workout
2026-06-30T22:03:00.200Z;86;workout
2026-06-30T22:03:05.200Z;85;workout
2026-06-30T22:03:10.200Z;83;workout
2026-06-30T22:03:15.200Z;83;workout
2026-06-30T22:03:20.200Z;84;workout
2026-06-30T22:03:25.200Z;85;workout
2026-06-30T22:03:30.200Z;85;workout
2026-06-30T22:03:35.200Z;86;workout
2026-06-30T22:03:40.200Z;88;workout
2026-06-30T22:03:45.200Z;89;workout
2026-06-30T22:03:50.200Z;91;workout
2026-06-30T22:03:55.200Z;92;workout
2026-06-30T22:04:00.200Z;92;workout
2026-06-30T22:04:02.000Z;98;awake
2026-06-30T22:04:05.200Z;92;workout
2026-06-30T22:04:10.200Z;92;workout
2026-06-30T22:04:15.200Z;92;workout
2026-06-30T22:04:20.200Z;91;workout
2026-06-30T22:04:23.000Z;93;awake
2026-06-30T22:04:25.200Z;89;workout
2026-06-30T22:04:26.000Z;90;awake
2026-06-30T22:04:30.200Z;87;workout
2026-06-30T22:04:35.200Z;86;workout
2026-06-30T22:04:40.200Z;83;workout
2026-06-30T22:04:45.200Z;82;workout
2026-06-30T22:04:50.200Z;82;workout
2026-06-30T22:04:55.200Z;82;workout
2026-06-30T22:05:00.200Z;83;workout
2026-06-30T22:05:05.200Z;84;workout
2026-06-30T22:05:10.200Z;85;workout
2026-06-30T22:05:15.200Z;85;workout
2026-06-30T22:05:20.200Z;85;workout
2026-06-30T22:05:25.200Z;86;workout
2026-06-30T22:05:30.200Z;87;workout
2026-06-30T22:05:35.200Z;88;workout
2026-06-30T22:05:40.200Z;89;workout
2026-06-30T22:05:45.200Z;89;workout
2026-06-30T22:05:50.200Z;88;workout
2026-06-30T22:05:55.200Z;88;workout
2026-06-30T22:06:00.200Z;88;workout
2026-06-30T22:06:05.200Z;87;workout
2026-06-30T22:06:10.200Z;85;workout
2026-06-30T22:06:15.200Z;84;workout
2026-06-30T22:06:20.200Z;83;workout
2026-06-30T22:06:25.200Z;82;workout
2026-06-30T22:06:30.200Z;80;workout
2026-06-30T22:06:35.200Z;76;workout
2026-06-30T22:06:40.200Z;73;workout
2026-06-30T22:06:45.200Z;72;workout
2026-06-30T22:06:50.200Z;72;workout
2026-06-30T22:06:55.200Z;73;workout
2026-06-30T22:07:00.200Z;73;workout
2026-06-30T22:07:05.200Z;73;workout
2026-06-30T22:07:10.200Z;74;workout
2026-06-30T22:07:15.200Z;74;workout
2026-06-30T22:07:20.200Z;75;workout
2026-06-30T22:07:25.200Z;77;workout
2026-06-30T22:07:30.200Z;82;workout
2026-06-30T22:07:35.200Z;85;workout
2026-06-30T22:07:40.200Z;85;workout
2026-06-30T22:07:45.200Z;84;workout
2026-06-30T22:07:50.200Z;82;workout
2026-06-30T22:07:55.200Z;80;workout
2026-06-30T22:08:00.200Z;81;workout
2026-06-30T22:08:05.200Z;82;workout
2026-06-30T22:08:10.200Z;83;workout
2026-06-30T22:08:30.000Z;75;awake
2026-06-30T22:08:44.000Z;76;awake
2026-06-30T22:08:55.000Z;84;awake
2026-06-30T22:11:03.000Z;97;awake
2026-06-30T22:11:04.000Z;95;awake
2026-06-30T22:11:30.000Z;91;awake
2026-06-30T22:13:35.000Z;84;awake
2026-06-30T22:13:59.000Z;89;awake
2026-06-30T22:14:03.000Z;76;awake
2026-06-30T22:15:33.000Z;94;awake
2026-06-30T22:15:59.000Z;82;awake
2026-06-30T22:16:17.000Z;88;awake
2026-06-30T22:21:50.000Z;72;awake
2026-06-30T22:21:52.000Z;71;awake
2026-06-30T22:22:01.000Z;74;awake
2026-06-30T22:25:08.000Z;71;awake
2026-06-30T22:25:10.000Z;70;awake
2026-06-30T22:25:11.000Z;77;awake
2026-06-30T22:27:39.000Z;66;awake
2026-06-30T22:28:03.000Z;64;awake
2026-06-30T22:28:33.000Z;68;awake
2026-06-30T22:38:23.000Z;79;awake
2026-06-30T22:38:55.000Z;72;awake
2026-06-30T22:38:59.000Z;84;awake
2026-06-30T22:47:45.000Z;90;awake
2026-06-30T22:47:58.000Z;92;awake
2026-06-30T22:48:00.000Z;88;awake
2026-06-30T22:58:16.000Z;78;awake
2026-06-30T22:58:53.000Z;84;awake
2026-06-30T22:59:20.000Z;72;awake
2026-06-30T23:03:08.000Z;82;awake
2026-06-30T23:03:56.000Z;78;awake
2026-06-30T23:04:05.000Z;75;awake
2026-06-30T23:08:39.000Z;78;awake
2026-06-30T23:08:40.000Z;75;awake
2026-06-30T23:09:26.000Z;81;awake
2026-06-30T23:13:38.000Z;83;awake
2026-06-30T23:14:59.000Z;76;awake
2026-06-30T23:15:04.000Z;79;awake
2026-06-30T23:21:01.000Z;81;awake
2026-06-30T23:21:08.000Z;87;awake
2026-06-30T23:21:17.000Z;77;awake
2026-06-30T23:38:09.000Z;78;awake
2026-06-30T23:38:12.000Z;81;awake
2026-06-30T23:38:24.000Z;85;awake
2026-06-30T23:43:06.000Z;75;awake
2026-06-30T23:43:59.000Z;80;awake
2026-06-30T23:44:24.000Z;76;awake
2026-06-30T23:47:48.000Z;75;awake
2026-06-30T23:48:49.000Z;77;awake
2026-06-30T23:49:36.000Z;80;awake
2026-06-30T23:53:03.000Z;77;awake
2026-06-30T23:53:29.000Z;91;awake
2026-06-30T23:53:31.000Z;86;awake
2026-06-30T23:55:48.000Z;81;awake
2026-06-30T23:55:50.000Z;76;awake
2026-06-30T23:55:51.000Z;78;awake
2026-07-01T00:00:59.000Z;80;awake
2026-07-01T00:01:00.000Z;86;awake
2026-07-01T00:01:11.000Z;96;awake
2026-07-01T00:03:13.000Z;89;awake
2026-07-01T00:03:16.000Z;85;awake
2026-07-01T00:03:26.000Z;82;awake
2026-07-01T00:07:49.000Z;115;awake
2026-07-01T00:08:02.000Z;93;awake
2026-07-01T00:08:05.000Z;106;awake
2026-07-01T00:13:24.000Z;81;awake
2026-07-01T00:13:48.000Z;74;awake
2026-07-01T00:14:11.000Z;76;awake
2026-07-01T00:19:22.000Z;85;awake
2026-07-01T00:20:00.000Z;81;awake
2026-07-01T00:20:01.000Z;83;awake
2026-07-01T00:21:33.000Z;82;awake
2026-07-01T00:22:12.000Z;77;awake
2026-07-01T00:22:52.000Z;85;awake
2026-07-01T00:26:48.000Z;76;awake
2026-07-01T00:27:19.000Z;83;awake
2026-07-01T00:27:51.000Z;80;awake
2026-07-01T00:32:15.000Z;78;awake
2026-07-01T00:32:25.000Z;83;awake
2026-07-01T00:32:41.000Z;80;awake
2026-07-01T00:37:25.000Z;77;awake
2026-07-01T00:37:31.000Z;84;awake
2026-07-01T00:37:35.000Z;79;awake
2026-07-01T00:39:41.000Z;81;awake
2026-07-01T00:39:54.000Z;77;awake
2026-07-01T00:40:51.000Z;85;awake
2026-07-01T00:45:02.000Z;85;awake
2026-07-01T00:45:14.000Z;78;awake
2026-07-01T00:46:12.000Z;81;awake
2026-07-01T00:51:14.000Z;73;awake
2026-07-01T00:51:41.000Z;77;awake
2026-07-01T00:52:03.000Z;79;awake
2026-07-01T00:55:57.000Z;83;awake
2026-07-01T00:56:39.000Z;80;awake
2026-07-01T00:57:11.000Z;78;awake
2026-07-01T01:02:27.000Z;82;awake
2026-07-01T01:02:30.000Z;73;awake
2026-07-01T01:03:41.000Z;75;awake
2026-07-01T01:09:16.000Z;83;awake
2026-07-01T01:09:20.000Z;85;awake
2026-07-01T01:09:52.000Z;79;awake
2026-07-01T01:12:12.000Z;73;awake
2026-07-01T01:12:41.000Z;76;awake
2026-07-01T01:12:43.000Z;77;awake
2026-07-01T01:14:14.000Z;76;awake
2026-07-01T01:14:18.000Z;73;awake
2026-07-01T01:15:20.000Z;82;awake
2026-07-01T01:19:22.000Z;68;awake
2026-07-01T01:19:37.000Z;78;awake
2026-07-01T01:19:41.000Z;72;awake
2026-07-01T01:22:19.000Z;77;awake
2026-07-01T01:22:20.000Z;81;awake
2026-07-01T01:23:17.000Z;74;awake
2026-07-01T01:27:03.000Z;74;awake
2026-07-01T01:27:27.000Z;77;awake
2026-07-01T01:28:16.000Z;80;awake
2026-07-01T01:32:07.000Z;86;awake
2026-07-01T01:32:24.000Z;90;awake
2026-07-01T01:32:40.000Z;93;awake
2026-07-01T01:34:47.000Z;74;awake
2026-07-01T01:35:27.000Z;78;awake
2026-07-01T01:35:53.000Z;81;awake
2026-07-01T01:39:36.000Z;85;awake
2026-07-01T01:40:03.000Z;75;awake
2026-07-01T01:40:27.000Z;80;awake
2026-07-01T01:45:30.000Z;79;awake
2026-07-01T01:45:35.000Z;71;awake
2026-07-01T01:45:55.000Z;76;awake
2026-07-01T01:50:03.000Z;76;awake
2026-07-01T01:50:47.000Z;71;awake
2026-07-01T01:50:50.000Z;72;awake
2026-07-01T02:00:11.000Z;70;awake
2026-07-01T02:00:30.000Z;66;awake
2026-07-01T02:01:35.000Z;67;awake
2026-07-01T02:05:32.000Z;74;awake
2026-07-01T02:06:18.000Z;77;awake
2026-07-01T02:07:11.000Z;80;awake
2026-07-01T02:10:41.000Z;74;awake
2026-07-01T02:11:18.000Z;72;awake
2026-07-01T02:11:23.000Z;69;awake
2026-07-01T02:14:01.000Z;70;awake
2026-07-01T02:14:18.000Z;73;awake
2026-07-01T02:14:34.000Z;75;awake
2026-07-01T02:19:16.000Z;73;awake
2026-07-01T02:19:57.000Z;77;awake
2026-07-01T02:20:01.000Z;71;awake
2026-07-01T02:30:02.000Z;68;awake
2026-07-01T02:30:05.000Z;67;awake
2026-07-01T02:30:22.000Z;69;awake
2026-07-01T02:51:46.000Z;67;awake
2026-07-01T02:51:47.000Z;69;awake
2026-07-01T02:52:29.000Z;71;awake
2026-07-01T02:54:00.000Z;69;awake
2026-07-01T02:54:21.000Z;65;awake
2026-07-01T02:54:54.000Z;67;awake
2026-07-01T03:01:37.000Z;65;awake
2026-07-01T03:02:20.000Z;64;awake
2026-07-01T03:04:46.000Z;76;awake
2026-07-01T03:04:47.000Z;68;awake
2026-07-01T03:05:19.000Z;69;awake
2026-07-01T03:07:41.000Z;69;awake
2026-07-01T03:08:00.000Z;66;awake
2026-07-01T03:10:04.000Z;67;awake
2026-07-01T03:10:13.000Z;65;awake
2026-07-01T03:16:39.000Z;64;awake
2026-07-01T03:16:41.000Z;62;awake
2026-07-01T03:16:46.000Z;68;awake
2026-07-01T03:19:24.000Z;70;awake
2026-07-01T03:19:25.000Z;67;awake
2026-07-01T03:19:58.000Z;66;awake
2026-07-01T03:22:41.000Z;66;awake
2026-07-01T03:22:53.000Z;68;awake
2026-07-01T03:22:54.000Z;67;awake
2026-07-01T03:50:32.000Z;68;awake
2026-07-01T03:50:42.000Z;66;awake
2026-07-01T03:51:30.000Z;71;awake
2026-07-01T04:25:01.000Z;61;awake
2026-07-01T04:25:05.000Z;63;awake
2026-07-01T04:25:30.000Z;60;awake
2026-07-01T04:27:22.000Z;66;awake
2026-07-01T04:27:26.000Z;63;awake
2026-07-01T04:27:53.000Z;72;awake
2026-07-01T04:29:53.000Z;64;awake
2026-07-01T04:29:56.000Z;66;awake
2026-07-01T04:30:31.000Z;68;awake
2026-07-01T04:35:46.000Z;66;awake
2026-07-01T04:35:55.000Z;69;awake
2026-07-01T04:35:57.000Z;67;awake
2026-07-01T05:04:46.000Z;61;awake
2026-07-01T05:05:13.000Z;67;awake
2026-07-01T05:05:44.000Z;63;awake
2026-07-01T05:09:36.000Z;65;awake
2026-07-01T05:10:34.000Z;61;awake
2026-07-01T05:10:36.000Z;68;awake
2026-07-01T05:15:40.000Z;61;awake
2026-07-01T05:15:41.000Z;59;awake
2026-07-01T05:15:58.000Z;64;awake
2026-07-01T05:20:32.000Z;67;awake
2026-07-01T05:21:11.000Z;62;awake
2026-07-01T05:21:24.000Z;74;awake
2026-07-01T05:27:58.000Z;64;awake
2026-07-01T05:28:04.000Z;67;awake
2026-07-01T05:28:47.000Z;70;awake
2026-07-01T05:38:16.000Z;63;rest
2026-07-01T05:43:16.000Z;60;rest
2026-07-01T05:48:16.000Z;61;rest
2026-07-01T05:53:16.000Z;64;rest
2026-07-01T05:58:16.000Z;62;rest
2026-07-01T06:03:16.000Z;63;rest
2026-07-01T06:08:15.000Z;62;rest
2026-07-01T06:13:15.000Z;63;rest
2026-07-01T06:18:15.000Z;63;rest
2026-07-01T06:23:15.000Z;59;rest
2026-07-01T06:28:15.000Z;60;rest
2026-07-01T06:33:15.000Z;59;rest
2026-07-01T06:38:16.000Z;60;rest
2026-07-01T06:43:16.000Z;60;rest
2026-07-01T06:48:16.000Z;59;rest
