TemperatureKey;ParticipantID;ParticipantIdentifier;InsertedDate;ID;skin_temp;timestamp
user_increasing_temperature_20250506_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250506_8;34.6;2025-05-06T15:00:00-04:00
user_increasing_temperature_20250506_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250506_9;34.1;2025-05-06T16:00:00-04:00
user_increasing_temperature_20250506_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250506_10;34.0;2025-05-06T17:00:00-04:00
user_increasing_temperature_20250507_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250507_1;33.3;2025-05-07T08:00:00-04:00
user_increasing_temperature_20250507_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250507_2;33.7;2025-05-07T09:00:00-04:00
user_increasing_temperature_20250507_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250507_3;33.8;2025-05-07T10:00:00-04:00
user_increasing_temperature_20250507_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250507_4;33.9;2025-05-07T11:00:00-04:00
user_increasing_temperature_20250507_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250507_5;34.1;2025-05-07T12:00:00-04:00
user_increasing_temperature_20250507_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250507_6;34.2;2025-05-07T13:00:00-04:00
user_increasing_temperature_20250507_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250507_7;34.6;2025-05-07T14:00:00-04:00
user_increasing_temperature_20250507_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250507_8;34.5;2025-05-07T15:00:00-04:00
user_increasing_temperature_20250507_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250507_9;34.2;2025-05-07T16:00:00-04:00
user_increasing_temperature_20250507_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250507_10;33.9;2025-05-07T17:00:00-04:00
user_increasing_temperature_20250508_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250508_1;33.3;2025-05-08T08:00:00-04:00
user_increasing_temperature_20250508_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250508_2;33.6;2025-05-08T09:00:00-04:00
user_increasing_temperature_20250508_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250508_3;33.8;2025-05-08T10:00:00-04:00
user_increasing_temperature_20250508_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250508_4;33.9;2025-05-08T11:00:00-04:00
user_increasing_temperature_20250508_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250508_5;34.2;2025-05-08T12:00:00-04:00
user_increasing_temperature_20250508_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250508_6;34.1;2025-05-08T13:00:00-04:00
user_increasing_temperature_20250508_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250508_7;34.4;2025-05-08T14:00:00-04:00
user_increasing_temperature_20250508_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250508_8;34.4;2025-05-08T15:00:00-04:00
user_increasing_temperature_20250508_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250508_9;34.0;2025-05-08T16:00:00-04:00
user_increasing_temperature_20250508_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250508_10;33.9;2025-05-08T17:00:00-04:00
user_increasing_temperature_20250509_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250509_1;33.6;2025-05-09T08:00:00-04:00
user_increasing_temperature_20250509_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250509_2;33.7;2025-05-09T09:00:00-04:00
user_increasing_temperature_20250509_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250509_3;33.8;2025-05-09T10:00:00-04:00
user_increasing_temperature_20250509_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250509_4;34.2;2025-05-09T11:00:00-04:00
user_increasing_temperature_20250509_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250509_5;34.2;2025-05-09T12:00:00-04:00
user_increasing_temperature_20250509_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250509_6;34.4;2025-05-09T13:00:00-04:00
user_increasing_temperature_20250509_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250509_7;34.6;2025-05-09T14:00:00-04:00
user_increasing_temperature_20250509_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250509_8;34.1;2025-05-09T15:00:00-04:00
user_increasing_temperature_20250509_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250509_9;34.0;2025-05-09T16:00:00-04:00
user_increasing_temperature_20250509_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250509_10;33.9;2025-05-09T17:00:00-04:00
user_increasing_temperature_20250510_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250510_1;33.6;2025-05-10T08:00:00-04:00
user_increasing_temperature_20250510_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250510_2;33.8;2025-05-10T09:00:00-04:00
user_increasing_temperature_20250510_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250510_3;33.9;2025-05-10T10:00:00-04:00
user_increasing_temperature_20250510_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250510_4;34.2;2025-05-10T11:00:00-04:00
user_increasing_temperature_20250510_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250510_5;34.2;2025-05-10T12:00:00-04:00
user_increasing_temperature_20250510_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250510_6;34.4;2025-05-10T13:00:00-04:00
user_increasing_temperature_20250510_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250510_7;34.4;2025-05-10T14:00:00-04:00
user_increasing_temperature_20250510_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250510_8;34.6;2025-05-10T15:00:00-04:00
user_increasing_temperature_20250510_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250510_9;34.2;2025-05-10T16:00:00-04:00
user_increasing_temperature_20250510_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250510_10;34.0;2025-05-10T17:00:00-04:00
user_increasing_temperature_20250511_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250511_1;33.4;2025-05-11T08:00:00-04:00
user_increasing_temperature_20250511_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250511_2;33.8;2025-05-11T09:00:00-04:00
user_increasing_temperature_20250511_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250511_3;33.9;2025-05-11T10:00:00-04:00
user_increasing_temperature_20250511_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250511_4;34.2;2025-05-11T11:00:00-04:00
user_increasing_temperature_20250511_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250511_5;34.4;2025-05-11T12:00:00-04:00
user_increasing_temperature_20250511_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250511_6;34.5;2025-05-11T13:00:00-04:00
user_increasing_temperature_20250511_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250511_7;34.5;2025-05-11T14:00:00-04:00
user_increasing_temperature_20250511_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250511_8;34.5;2025-05-11T15:00:00-04:00
user_increasing_temperature_20250511_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250511_9;34.4;2025-05-11T16:00:00-04:00
user_increasing_temperature_20250511_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250511_10;34.0;2025-05-11T17:00:00-04:00
user_increasing_temperature_20250512_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250512_1;33.6;2025-05-12T08:00:00-04:00
user_increasing_temperature_20250512_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250512_2;33.7;2025-05-12T09:00:00-04:00
user_increasing_temperature_20250512_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250512_3;34.0;2025-05-12T10:00:00-04:00
user_increasing_temperature_20250512_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250512_4;34.1;2025-05-12T11:00:00-04:00
user_increasing_temperature_20250512_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250512_5;34.3;2025-05-12T12:00:00-04:00
user_increasing_temperature_20250512_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250512_6;34.4;2025-05-12T13:00:00-04:00
user_increasing_temperature_20250512_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250512_7;34.7;2025-05-12T14:00:00-04:00
user_increasing_temperature_20250512_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250512_8;34.5;2025-05-12T15:00:00-04:00
user_increasing_temperature_20250512_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250512_9;34.1;2025-05-12T16:00:00-04:00
user_increasing_temperature_20250512_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250512_10;34.2;2025-05-12T17:00:00-04:00
user_increasing_temperature_20250513_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250513_1;33.5;2025-05-13T08:00:00-04:00
user_increasing_temperature_20250513_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250513_2;33.6;2025-05-13T09:00:00-04:00
user_increasing_temperature_20250513_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250513_3;33.9;2025-05-13T10:00:00-04:00
user_increasing_temperature_20250513_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250513_4;34.0;2025-05-13T11:00:00-04:00
user_increasing_temperature_20250513_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250513_5;34.3;2025-05-13T12:00:00-04:00
user_increasing_temperature_20250513_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250513_6;34.4;2025-05-13T13:00:00-04:00
user_increasing_temperature_20250513_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250513_7;34.5;2025-05-13T14:00:00-04:00
user_increasing_temperature_20250513_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250513_8;34.4;2025-05-13T15:00:00-04:00
user_increasing_temperature_20250513_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250513_9;34.2;2025-05-13T16:00:00-04:00
user_increasing_temperature_20250513_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250513_10;34.0;2025-05-13T17:00:00-04:00
user_increasing_temperature_20250514_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250514_1;33.7;2025-05-14T08:00:00-04:00
user_increasing_temperature_20250514_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250514_2;34.0;2025-05-14T09:00:00-04:00
user_increasing_temperature_20250514_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250514_3;34.0;2025-05-14T10:00:00-04:00
user_increasing_temperature_20250514_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250514_4;34.4;2025-05-14T11:00:00-04:00
user_increasing_temperature_20250514_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250514_5;34.4;2025-05-14T12:00:00-04:00
user_increasing_temperature_20250514_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250514_6;34.7;2025-05-14T13:00:00-04:00
user_increasing_temperature_20250514_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250514_7;34.9;2025-05-14T14:00:00-04:00
user_increasing_temperature_20250514_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250514_8;34.7;2025-05-14T15:00:00-04:00
user_increasing_temperature_20250514_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250514_9;34.3;2025-05-14T16:00:00-04:00
user_increasing_temperature_20250514_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250514_10;34.2;2025-05-14T17:00:00-04:00
user_increasing_temperature_20250515_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250515_1;33.7;2025-05-15T08:00:00-04:00
user_increasing_temperature_20250515_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250515_2;33.7;2025-05-15T09:00:00-04:00
user_increasing_temperature_20250515_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250515_3;33.9;2025-05-15T10:00:00-04:00
user_increasing_temperature_20250515_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250515_4;34.2;2025-05-15T11:00:00-04:00
user_increasing_temperature_20250515_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250515_5;34.4;2025-05-15T12:00:00-04:00
user_increasing_temperature_20250515_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250515_6;34.7;2025-05-15T13:00:00-04:00
user_increasing_temperature_20250515_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250515_7;34.6;2025-05-15T14:00:00-04:00
user_increasing_temperature_20250515_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250515_8;34.5;2025-05-15T15:00:00-04:00
user_increasing_temperature_20250515_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250515_9;34.4;2025-05-15T16:00:00-04:00
user_increasing_temperature_20250515_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250515_10;33.9;2025-05-15T17:00:00-04:00
user_increasing_temperature_20250516_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250516_1;33.4;2025-05-16T08:00:00-04:00
user_increasing_temperature_20250516_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250516_2;33.7;2025-05-16T09:00:00-04:00
user_increasing_temperature_20250516_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250516_3;34.1;2025-05-16T10:00:00-04:00
user_increasing_temperature_20250516_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250516_4;34.0;2025-05-16T11:00:00-04:00
user_increasing_temperature_20250516_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250516_5;34.3;2025-05-16T12:00:00-04:00
user_increasing_temperature_20250516_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250516_6;34.3;2025-05-16T13:00:00-04:00
user_increasing_temperature_20250516_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250516_7;34.5;2025-05-16T14:00:00-04:00
user_increasing_temperature_20250516_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250516_8;34.3;2025-05-16T15:00:00-04:00
user_increasing_temperature_20250516_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250516_9;34.1;2025-05-16T16:00:00-04:00
user_increasing_temperature_20250516_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250516_10;34.0;2025-05-16T17:00:00-04:00
user_increasing_temperature_20250517_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250517_1;34.0;2025-05-17T08:00:00-04:00
user_increasing_temperature_20250517_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250517_2;33.9;2025-05-17T09:00:00-04:00
user_increasing_temperature_20250517_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250517_3;34.0;2025-05-17T10:00:00-04:00
user_increasing_temperature_20250517_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250517_4;34.4;2025-05-17T11:00:00-04:00
user_increasing_temperature_20250517_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250517_5;34.5;2025-05-17T12:00:00-04:00
user_increasing_temperature_20250517_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250517_6;34.7;2025-05-17T13:00:00-04:00
user_increasing_temperature_20250517_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250517_7;34.6;2025-05-17T14:00:00-04:00
user_increasing_temperature_20250517_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250517_8;34.6;2025-05-17T15:00:00-04:00
user_increasing_temperature_20250517_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250517_9;34.3;2025-05-17T16:00:00-04:00
user_increasing_temperature_20250517_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250517_10;34.0;2025-05-17T17:00:00-04:00
user_increasing_temperature_20250518_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250518_1;33.7;2025-05-18T08:00:00-04:00
user_increasing_temperature_20250518_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250518_2;34.0;2025-05-18T09:00:00-04:00
user_increasing_temperature_20250518_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250518_3;34.1;2025-05-18T10:00:00-04:00
user_increasing_temperature_20250518_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250518_4;34.2;2025-05-18T11:00:00-04:00
user_increasing_temperature_20250518_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250518_5;34.4;2025-05-18T12:00:00-04:00
user_increasing_temperature_20250518_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250518_6;34.8;2025-05-18T13:00:00-04:00
user_increasing_temperature_20250518_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250518_7;34.7;2025-05-18T14:00:00-04:00
user_increasing_temperature_20250518_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250518_8;34.7;2025-05-18T15:00:00-04:00
user_increasing_temperature_20250518_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250518_9;34.4;2025-05-18T16:00:00-04:00
user_increasing_temperature_20250518_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250518_10;34.2;2025-05-18T17:00:00-04:00
user_increasing_temperature_20250519_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250519_1;33.8;2025-05-19T08:00:00-04:00
user_increasing_temperature_20250519_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250519_2;34.1;2025-05-19T09:00:00-04:00
user_increasing_temperature_20250519_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250519_3;34.3;2025-05-19T10:00:00-04:00
user_increasing_temperature_20250519_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250519_4;34.5;2025-05-19T11:00:00-04:00
user_increasing_temperature_20250519_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250519_5;34.9;2025-05-19T12:00:00-04:00
user_increasing_temperature_20250519_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250519_6;34.8;2025-05-19T13:00:00-04:00
user_increasing_temperature_20250519_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250519_7;34.9;2025-05-19T14:00:00-04:00
user_increasing_temperature_20250519_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250519_8;34.8;2025-05-19T15:00:00-04:00
user_increasing_temperature_20250519_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250519_9;34.4;2025-05-19T16:00:00-04:00
user_increasing_temperature_20250519_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250519_10;34.4;2025-05-19T17:00:00-04:00
user_increasing_temperature_20250520_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250520_1;33.8;2025-05-20T08:00:00-04:00
user_increasing_temperature_20250520_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250520_2;34.1;2025-05-20T09:00:00-04:00
user_increasing_temperature_20250520_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250520_3;34.3;2025-05-20T10:00:00-04:00
user_increasing_temperature_20250520_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250520_4;34.4;2025-05-20T11:00:00-04:00
user_increasing_temperature_20250520_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250520_5;34.5;2025-05-20T12:00:00-04:00
user_increasing_temperature_20250520_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250520_6;34.7;2025-05-20T13:00:00-04:00
user_increasing_temperature_20250520_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250520_7;35.0;2025-05-20T14:00:00-04:00
user_increasing_temperature_20250520_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250520_8;34.9;2025-05-20T15:00:00-04:00
user_increasing_temperature_20250520_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250520_9;34.5;2025-05-20T16:00:00-04:00
user_increasing_temperature_20250520_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250520_10;34.4;2025-05-20T17:00:00-04:00
user_increasing_temperature_20250521_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250521_1;33.8;2025-05-21T08:00:00-04:00
user_increasing_temperature_20250521_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250521_2;33.8;2025-05-21T09:00:00-04:00
user_increasing_temperature_20250521_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250521_3;34.2;2025-05-21T10:00:00-04:00
user_increasing_temperature_20250521_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250521_4;34.3;2025-05-21T11:00:00-04:00
user_increasing_temperature_20250521_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250521_5;34.3;2025-05-21T12:00:00-04:00
user_increasing_temperature_20250521_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250521_6;34.7;2025-05-21T13:00:00-04:00
user_increasing_temperature_20250521_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250521_7;34.7;2025-05-21T14:00:00-04:00
user_increasing_temperature_20250521_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250521_8;34.5;2025-05-21T15:00:00-04:00
user_increasing_temperature_20250521_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250521_9;34.5;2025-05-21T16:00:00-04:00
user_increasing_temperature_20250521_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250521_10;34.1;2025-05-21T17:00:00-04:00
user_increasing_temperature_20250522_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250522_1;34.1;2025-05-22T08:00:00-04:00
user_increasing_temperature_20250522_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250522_2;34.1;2025-05-22T09:00:00-04:00
user_increasing_temperature_20250522_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250522_3;34.5;2025-05-22T10:00:00-04:00
user_increasing_temperature_20250522_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250522_4;34.6;2025-05-22T11:00:00-04:00
user_increasing_temperature_20250522_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250522_5;35.0;2025-05-22T12:00:00-04:00
user_increasing_temperature_20250522_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250522_6;34.7;2025-05-22T13:00:00-04:00
user_increasing_temperature_20250522_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250522_7;35.1;2025-05-22T14:00:00-04:00
user_increasing_temperature_20250522_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250522_8;34.9;2025-05-22T15:00:00-04:00
user_increasing_temperature_20250522_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250522_9;34.9;2025-05-22T16:00:00-04:00
user_increasing_temperature_20250522_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250522_10;34.5;2025-05-22T17:00:00-04:00
user_increasing_temperature_20250523_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250523_1;33.9;2025-05-23T08:00:00-04:00
user_increasing_temperature_20250523_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250523_2;33.8;2025-05-23T09:00:00-04:00
user_increasing_temperature_20250523_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250523_3;33.9;2025-05-23T10:00:00-04:00
user_increasing_temperature_20250523_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250523_4;34.4;2025-05-23T11:00:00-04:00
user_increasing_temperature_20250523_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250523_5;34.4;2025-05-23T12:00:00-04:00
user_increasing_temperature_20250523_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250523_6;34.6;2025-05-23T13:00:00-04:00
user_increasing_temperature_20250523_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250523_7;34.9;2025-05-23T14:00:00-04:00
user_increasing_temperature_20250523_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250523_8;34.6;2025-05-23T15:00:00-04:00
user_increasing_temperature_20250523_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250523_9;34.3;2025-05-23T16:00:00-04:00
user_increasing_temperature_20250523_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250523_10;34.2;2025-05-23T17:00:00-04:00
user_increasing_temperature_20250524_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250524_1;33.5;2025-05-24T08:00:00-04:00
